Data,ID do jogador,Apelido,Agente,NLH,MTT,PLO6,Total,NLH,MTT,PLO6,Jogo_Fav,PROFIT/LOSS
25/05/2026,126650,sgtpastel,AF - PEUEUA,0,"237,5",0," R$  237,50 ","0,00%","100,00%","0,00%",MTT,"2820,17"
25/05/2026,133599,Netto,AF - PEUEUA,0,"45,2",0," R$  45,20 ","0,00%","100,00%","0,00%",MTT,-452
25/05/2026,131193,Baiba,AF - PEUEUA,0,"38,34",0," R$  38,34 ","0,00%","100,00%","0,00%",MTT,"-396,85"
25/05/2026,129710,ABCfc,AF - PEUEUA,0,"0,3",0," R$  0,30 ","0,00%","100,00%","0,00%",MTT,-3
25/05/2026,117569,arthurzindomel,AF - MAURICIO,0,"17,5","2,6"," R$  20,10 ","0,00%","87,06%","12,94%",MTT,-190
25/05/2026,185066,VitinPoker,AF - MAURICIO,"0,89","9,5","13,09"," R$  23,48 ","3,79%","40,46%","55,75%",PLO6,"-58,01"
25/05/2026,188865,pix188865,AF - MAURICIO,0,"93,5",0," R$  93,50 ","0,00%","100,00%","0,00%",MTT,"-638,98"
25/05/2026,105531,Neyleo,AF - MAURICIO,0,"12,9",0," R$  12,90 ","0,00%","100,00%","0,00%",MTT,"-29,55"
25/05/2026,137763,pix ad + le,AF - MAURICIO,"4,36","3,4","29,28"," R$  37,04 ","11,77%","9,18%","79,05%",PLO6,"474,81"
25/05/2026,107225,?9??,AF - MAURICIO,"266,6",0,0," R$  266,60 ","100,00%","0,00%","0,00%",NLH,-59
25/05/2026,141801,DihBankai,AF - MAURICIO,"20,8",0,0," R$  20,80 ","100,00%","0,00%","0,00%",NLH,-17
25/05/2026,159788,Heitor99,AF - MAURICIO,"23,24",11,"2,43"," R$  36,67 ","63,38%","30,00%","6,63%",NLH,"-270,32"
25/05/2026,147319,MOSSORÓ084,AF - MAURICIO,"4,19","5,5","37,87"," R$  47,56 ","8,81%","11,56%","79,63%",PLO6,"-0,63"
25/05/2026,155080,Mike Ross,AF - MAURICIO,0,0,"246,86"," R$  246,86 ","0,00%","0,00%","100,00%",PLO6,"-1954,46"
